1	138
1	392
1	450
1	472
1	488
1	519
1	551
1	566
1	708
1	762
2	31
2	75
2	116
2	150
2	162
2	164
2	198
2	204
2	813
2	898
3	22
3	43
3	118
3	141
3	166
3	168
3	177
3	212
3	509
3	966
4	113
4	182
4	238
4	264
4	306
4	314
4	361
4	402
4	443
4	493
5	127
5	235
5	302
5	318
5	323
5	349
5	359
5	373
5	384
5	499
6	305
6	394
6	434
6	476
6	596
6	604
6	613
6	631
6	639
6	903
7	19
7	77
7	91
7	103
7	132
7	139
7	217
7	258
7	356
7	793
8	35
8	101
8	117
8	122
8	124
8	140
8	143
8	207
8	218
8	525
9	158
9	333
9	420
9	422
9	427
9	436
9	437
9	464
9	566
9	587
10	475
10	534
10	719
10	825
10	871
10	921
10	932
10	957
10	962
10	966
11	307
11	316
11	490
11	564
11	677
11	687
11	693
11	711
11	752
11	971
12	112
12	153
12	190
12	194
12	256
12	258
12	260
12	327
12	338
12	871
13	30
13	40
13	115
13	167
13	179
13	225
13	326
13	330
13	343
13	618
14	46
14	64
14	142
14	159
14	242
14	261
14	315
14	347
14	500
14	847
15	302
15	308
15	318
15	323
15	349
15	359
15	373
15	384
15	857
15	916
16	207
16	248
16	298
16	392
16	450
16	472
16	518
16	519
16	551
16	566
17	228
17	246
17	440
17	472
17	488
17	518
17	519
17	551
17	566
17	770
18	81
18	92
18	151
18	157
18	175
18	215
18	224
18	266
18	620
18	957
19	7
19	53
19	86
19	91
19	127
19	132
19	139
19	217
19	258
19	867
20	564
20	578
20	603
20	635
20	665
20	687
20	693
20	711
20	752
20	914
21	25
21	56
21	108
21	196
21	251
21	254
21	262
21	290
21	407
21	923
22	3
22	85
22	118
22	141
22	166
22	168
22	177
22	212
22	243
22	292
23	597
23	931
23	962
23	972
23	976
23	980
23	986
23	993
23	997
23	998
24	78
24	97
24	111
24	229
24	263
24	278
24	309
24	317
24	422
24	808
25	21
25	56
25	108
25	133
25	254
25	262
25	272
25	407
25	489
25	646
26	89
26	238
26	321
26	429
26	463
26	515
26	532
26	542
26	556
26	588
27	64
27	142
27	159
27	242
27	261
27	264
27	315
27	347
27	460
27	936
28	268
28	321
28	463
28	475
28	508
28	515
28	532
28	542
28	588
28	953
29	69
29	305
29	412
29	513
29	537
29	547
29	590
29	609
29	618
29	710
30	13
30	167
30	179
30	184
30	326
30	330
30	343
30	346
30	890
30	995
31	2
31	52
31	72
31	75
31	116
31	162
31	164
31	198
31	717
31	908
32	51
32	60
32	152
32	174
32	210
32	220
32	267
32	284
32	530
32	552
33	362
33	557
33	791
33	860
33	917
33	937
33	952
33	957
33	962
33	966
34	97
34	111
34	229
34	263
34	278
34	309
34	317
34	329
34	527
34	899
35	8
35	101
35	107
35	117
35	124
35	140
35	143
35	218
35	614
35	818
36	52
36	98
36	149
36	209
36	214
36	270
36	304
36	365
36	388
36	403
37	62
37	67
37	119
37	129
37	131
37	160
37	213
37	252
37	281
37	827
38	147
38	564
38	593
38	687
38	693
38	711
38	726
38	752
38	969
38	996
39	127
39	185
39	300
39	356
39	389
39	405
39	418
39	451
39	503
39	881
40	13
40	57
40	184
40	225
40	326
40	330
40	343
40	346
40	493
40	735
41	127
41	128
41	185
41	234
41	389
41	418
41	451
41	503
41	782
41	892
42	71
42	105
42	189
42	257
42	283
42	344
42	345
42	399
42	602
42	843
43	3
43	49
43	85
43	118
43	141
43	166
43	168
43	177
43	212
43	991
44	81
44	92
44	151
44	157
44	180
44	215
44	224
44	266
44	364
44	401
